No,Student ID,Last name,First name,Gender,Date of Birth,Social ID,Academic year
55,20120219,Nguyen Minh,Tri,Female,26/11/2002,4628965502019
56,20120220,Thai Minh,Tri,Female,16/3/2002,4280751102019
57,20120221,Tran Trong,Tri,Female,27/10/2002,4637325822019
58,20120222,La Thanh,Triet,Male,21/4/2002,4161696332019
59,20120223,Thai Minh,Triet,Female,2/2/2002,4296665322019
60,20120224,Tran Thi My,Trinh,Male,7/12/2002,4063655902019
61,20120227,Ton Cao Thien,Trung,Female,28/8/2002,4711308452019
62,20120228,Tran Quoc,Trung,Female,20/6/2002,4686182812019
63,20120229,Nguyen Nhat,Truong,Female,20/7/2002,4337207012019
64,20120230,Pham Duy,Truong,Female,14/12/2002,4473394672019
65,20120231,Phan Huy,Truong,Male,20/10/2002,4437891262019
66,20120232,Vo Duy,Truong,Male,16/6/2002,4120075472019
67,20120234,Ngo Nguyen Quang,Tu,Female,27/10/2002,3842110592019
68,20120236,Pham Tan Anh,Vu,Female,6/9/2002,4124752842019
69,20120237,Ha Nguyen Thao,Vy,Male,29/11/2002,3942853602019
70,20120238,Nguyen Ngoc Khanh,Vy,Male,27/4/2002,4158701482019
71,20120239,Thai Mai Khanh,Vy,Female,6/5/2002,4325246912019
72,20120240,Duong Thi,An,Male,12/2/2002,4603056862019
73,20120242,Nguyen Phuc,An,Female,22/12/2002,4217902822019
74,20120244,Hoang Tuan,Anh,Female,30/9/2002,3977963402019
75,20120245,Luu Nguyen Tien,Anh,Female,27/6/2002,4174082372019
76,20120246,Nguyen Hoang,Anh,Male,19/12/2002,4390059012019
77,20120247,Nguyen Phuong,Anh,Female,25/6/2002,4700383572019
78,20120248,Nguyen The,Anh,Female,21/1/2002,4455999232019
79,20120249,Nguyen Thi Tuyet,Anh,Male,8/6/2002,4345125052019
80,20120250,Tran Bao,Anh,Female,1/1/2002,4692081672019
81,20120251,Tran Duc,Anh,Female,21/10/2002,3794095762019
82,20120252,Pham Hong,Anh,Male,22/3/2002,3894238352019
83,20120253,Ly,Bang,Female,11/4/2002,4133236022019
84,20120255,Pham Mai Thien,Bao,Male,21/1/2002,3721142972019
85,20120256,Le Thua Phuong,Cat,Male,19/2/2002,4696566502019
86,20120257,Dinh Hoang Bao,Chau,Male,7/8/2002,4204283792019
87,20120258,Lam Quoc,Chung,Female,24/11/2002,4012285732019
88,20120259,Nguyen Van,Chung,Female,18/8/2002,4681467352019
89,20120260,Phan Tan Hoan,Cuong,Female,11/11/2002,3832483152019
90,20120261,Hoang Manh,Cuong,Female,27/9/2002,4176355992019
91,20120262,Khuc Khanh,Dang,Female,2/9/2002,4326361992019
92,20120263,Pham Vo Hai,Dang,Female,12/9/2002,4186297762019
93,20120264,Tran Hai,Dang,Male,6/6/2002,4487841282019
94,20120265,Bui Tien,Dat,Male,27/3/2002,3935284352019
95,20120266,Huynh Tien,Dat,Female,10/7/2002,4018525992019
96,20120267,Nguyen Tien,Dat,Male,23/7/2002,4420713812019
97,20120268,Phan Duong Quoc,Dat,Female,29/1/2002,4673627242019
98,20120269,Vo Van Minh,Doan,Male,20/8/2002,3865852542019
99,20120270,Cao Tan,Duc,Female,27/1/2002,4540094972019
100,20120273,Bui Hong,Duong,Male,28/4/2002,3817616532019
101,20120274,Nguyen Linh Dang,Duong,Male,24/9/2002,4476122872019
102,20120275,Bui Khanh,Duy,Male,2/6/2002,3866241032019
103,20120276,Ngo Thanh,Duy,Female,31/1/2002,3924777362019
104,20120277,Tran Dai Quang,Duy,Female,20/8/2002,4257776212019
