No,Student ID,Last name,First name,Gender,Date of Birth,Social ID,Academic year
83,20120383,Nguyen Duc,Tien,Female,14/1/2002,4575018352018
84,20120385,Tran Hoang,Tin,Male,8/3/2002,4375898572018
85,20120386,Le Phuoc,Toan,Female,23/10/2002,4172526902018
86,20120388,Nguyen Huynh Ngoc,Tram,Male,22/6/2002,4367375862018
87,20120389,Nguyen Thi Bich,Tram,Female,25/6/2002,4459403182018
88,20120390,Vo Huu,Trong,Male,7/2/2002,3990077252018
89,20120391,Ha Xuan,Truong,Female,5/9/2002,4257339902018
90,20120392,Pham Thuy Bich,Truyen,Female,2/2/2002,4010955552018
91,20120393,Huynh Minh,Tu,Male,17/1/2002,3889565312018
92,20120394,Do Nguyen Dinh,Tuan,Female,9/5/2002,4136168262018
93,20120395,Nguyen Anh,Tuan,Female,22/7/2002,4400232612018
94,20120396,Tran Anh,Tuan,Male,7/5/2002,4485678442018
95,20120397,Bui Quang,Tung,Male,16/1/2002,4489396402018
96,20120398,Bui Thanh,Tung,Male,5/9/2002,3741701012018
97,20120399,Dang Vo Hoang Kim,Tuyen,Female,13/10/2002,4300328592018
98,20120401,Nguyen Duc,Viet,Male,5/10/2002,4308604002018
99,20120402,Nguyen Hoang,Viet,Male,2/1/2002,4358348542018
100,20120405,Nguyen Long,Vu,Male,24/2/2002,4570877742018
101,20120406,Pham Quoc,Vuong,Male,19/3/2002,4311695572018
102,20120408,Do Tan,Tai,Male,14/5/2002,4295181062018
103,20120409,Tran Thanh,Tung,Male,22/11/2002,4197774132018
104,20120412,Nguyen Quang,Binh,Female,12/5/2002,4507224082018
